"","metric_group","metric_group_group","folder","score_type_rich","source","data_focus","N","score","sd","se","ci"
"1438","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza","Worst 5%",1,0.994047619047619,NA,NA,NA
"1439","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_2","All",2,0.996875,0.00441941738241591,0.00312499999999999,0.0397068898005458
"1440","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_2","Worst 5%",1,0.99375,NA,NA,NA
"1441","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_3","All",7,0.998015873015873,0.00524950656957258,0.00198412698412698,0.00485498383163683
"1442","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_3","Worst 5%",1,0.986111111111111,NA,NA,NA
"1443","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_4","All",4,1,0,0,0
"1444","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_4","Worst 5%",1,1,NA,NA,NA
"1445","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_5","All",3,0.994949494949495,0.00874773135135796,0.00505050505050505,0.021730569342169
"1446","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_5","Worst 5%",1,0.984848484848485,NA,NA,NA
"1447","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_6_in","All",9,0.995792712107355,0.00694378111069533,0.00231459370356511,0.00533746265173867
"1448","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_6_in","Worst 5%",1,0.979235880398671,NA,NA,NA
"1449","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_in","All",11,0.907918579780767,0.301126487043034,0.0907930519963237,0.202299526643419
"1450","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load High latency","zaragoza_in","Worst 5%",1,0,NA,NA,NA
"1451","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","aberdeen","All",6,0.908960460169413,0.169513679768834,0.0692036699758651,0.177893696999329
"1452","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","aberdeen","Worst 5%",1,0.564814814814815,NA,NA,NA
"1453","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","ayr","All",8,0.935721657331975,0.0936494615163154,0.0331100846463276,0.0782929091269961
"1454","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","ayr","Worst 5%",1,0.710059171597633,NA,NA,NA
"1455","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","ayr_2","All",1,0.855044699872286,NA,NA,NA
"1456","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","ayr_2","Worst 5%",1,0.855044699872286,NA,NA,NA
"1457","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","ayr_in","All",10,0.693216944821482,0.37541973373777,0.118718143718531,0.268559099166982
"1458","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","ayr_in","Worst 5%",1,0,NA,NA,NA
"1459","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bari","All",10,0.877644349420871,0.158189122525904,0.0500237928245306,0.113161681248345
"1460","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bari","Worst 5%",1,0.554285714285714,NA,NA,NA
"1461","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bari_2","All",2,0.877582417582418,0.0195814185559352,0.0138461538461538,0.175932065577803
"1462","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bari_2","Worst 5%",1,0.863736263736264,NA,NA,NA
"1463","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bari_in","All",7,0.695709774987174,0.278058662846442,0.105096295968406,0.257161372116531
"1464","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bari_in","Worst 5%",1,0.158040665434381,NA,NA,NA
"1465","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","belcaire","All",11,0.959964502769855,0.0228789384937983,0.00689825950777709,0.0153702800203618
"1466","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","belcaire","Worst 5%",1,0.91304347826087,NA,NA,NA
"1467","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","belcaire_2","All",1,0.978947368421053,NA,NA,NA
"1468","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","belcaire_2","Worst 5%",1,0.978947368421053,NA,NA,NA
"1469","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","belcaire_in","All",7,0.792960449409905,0.24930343076693,0.094227839829215,0.230567217985896
"1470","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","belcaire_in","Worst 5%",1,0.366225165562914,NA,NA,NA
"1471","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bologna","All",10,0.631900647283145,0.273878421747286,0.0866079614693617,0.195920820393267
"1472","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bologna","Worst 5%",1,0.264344262295082,NA,NA,NA
"1473","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bologna_in","All",8,0.906261979880772,0.0583217648214643,0.0206198576980122,0.0487582155771118
"1474","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","bologna_in","Worst 5%",1,0.812861271676301,NA,NA,NA
"1475","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania","All",13,0.929736610517047,0.0483941084386467,0.0134221107235312,0.0292442670456438
"1476","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania","Worst 5%",1,0.830204778156997,NA,NA,NA
"1477","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_2","All",2,0.489624203821656,0.235290907406036,0.166375796178344,2.11400492938611
"1478","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_2","Worst 5%",1,0.323248407643312,NA,NA,NA
"1479","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_3","All",5,0.856024819426943,0.103570601376966,0.0463181810298859,0.128599887002092
"1480","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_3","Worst 5%",1,0.711942257217848,NA,NA,NA
"1481","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_4","All",3,0.719449731853947,0.296847954773498,0.171385246596869,0.737411199108802
"1482","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_4","Worst 5%",1,0.376760563380282,NA,NA,NA
"1483","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_5","All",4,0.769899737588471,0.218788103843223,0.109394051921612,0.348140696357947
"1484","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_5","Worst 5%",1,0.542600896860987,NA,NA,NA
"1485","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_6_in","All",2,0.849808206035402,0.036758309689703,0.0259920500465441,0.330260309404289
"1486","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_6_in","Worst 5%",1,0.823816155988858,NA,NA,NA
"1487","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_in","All",17,0.843952439707798,0.139436245657407,0.0338182569932388,0.0716915022103931
"1488","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","catania_in","Worst 5%",1,0.552459016393443,NA,NA,NA
"1489","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson","All",12,0.972143868747073,0.0157599553925976,0.00454950724416636,0.0100133979301396
"1490","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson","Worst 5%",1,0.930811808118081,NA,NA,NA
"1491","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_1","All",3,0.835501602716684,0.113559766252717,0.0655637616151171,0.282098097885927
"1492","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_1","Worst 5%",1,0.7146529562982,NA,NA,NA
"1493","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_2","All",3,0.711647778390663,0.371107024298496,0.214258740376897,0.921880954155339
"1494","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_2","Worst 5%",1,0.285310734463277,NA,NA,NA
"1495","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_2_in","All",12,0.778674966002827,0.125448916337768,0.0362139828085785,0.0797064387494951
"1496","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_2_in","Worst 5%",1,0.580779944289694,NA,NA,NA
"1497","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_3_in","All",4,0.549682947023552,0.383825486208187,0.191912743104093,0.610752000228483
"1498","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_3_in","Worst 5%",1,0,NA,NA,NA
"1499","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_in","All",9,0.65470854514774,0.265023604097074,0.0883412013656914,0.203715175658188
"1500","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cesson_in","Worst 5%",1,0,NA,NA,NA
"1501","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cordoba","All",6,0.973183433881639,0.0265851662021135,0.0108533486537105,0.027899420905056
"1502","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cordoba","Worst 5%",1,0.925,NA,NA,NA
"1503","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cordoba_in","All",13,0.803075976664013,0.151651069039349,0.0420604388769463,0.0916418238465248
"1504","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","cordoba_in","Worst 5%",1,0.486,NA,NA,NA
"1505","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries","All",13,0.955779666195052,0.0259882247918542,0.00720783669579344,0.015704527066941
"1506","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries","Worst 5%",1,0.897727272727273,NA,NA,NA
"1507","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_2","All",4,0.806279064260008,0.13371994123188,0.06685997061594,0.212778266458075
"1508","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_2","Worst 5%",1,0.613899613899614,NA,NA,NA
"1509","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_3","All",14,0.8573063712314,0.0878819312427124,0.0234874340855896,0.0507415164192436
"1510","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_3","Worst 5%",1,0.672916666666667,NA,NA,NA
"1511","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_4","All",4,0.892196251779897,0.0931590701596185,0.0465795350798092,0.148236869316572
"1512","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_4","Worst 5%",1,0.805263157894737,NA,NA,NA
"1513","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_5","All",2,0.815677102441808,0.0164374726660808,0.0116230483877542,0.147684832473271
"1514","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_5","Worst 5%",1,0.804054054054054,NA,NA,NA
"1515","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_6_in","All",3,0.840016264829698,0.138047085661329,0.0797015220674117,0.342927971488536
"1516","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_6_in","Worst 5%",1,0.682051282051282,NA,NA,NA
"1517","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_in","All",15,0.777087499866535,0.217766676511159,0.0562271140991104,0.120595165819807
"1518","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dumfries_in","Worst 5%",1,0.244158878504673,NA,NA,NA
"1519","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline","All",9,0.939989755704913,0.0444762480265539,0.0148254160088513,0.0341874706225331
"1520","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline","Worst 5%",1,0.840782122905028,NA,NA,NA
"1521","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_1","All",2,0.581293706293706,0.211390313956118,0.149475524475524,1.8992666170331
"1522","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_1","Worst 5%",1,0.431818181818182,NA,NA,NA
"1523","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_1_in","All",5,0.75548441486044,0.239306747813583,0.107021231117114,0.297138573287354
"1524","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_1_in","Worst 5%",1,0.405,NA,NA,NA
"1525","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_2","All",1,0.366279069767442,NA,NA,NA
"1526","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_2","Worst 5%",1,0.366279069767442,NA,NA,NA
"1527","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_2_in","All",14,0.833824851124308,0.162217124755769,0.0433543502216894,0.0936613793402485
"1528","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_2_in","Worst 5%",1,0.432799013563502,NA,NA,NA
"1529","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_3","All",1,0.962686567164179,NA,NA,NA
"1530","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","dunfermline_3","Worst 5%",1,0.962686567164179,NA,NA,NA
"1531","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel","All",7,0.93772721383147,0.0697806433754748,0.0263746040996562,0.0645363313407054
"1532","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel","Worst 5%",1,0.795901639344262,NA,NA,NA
"1533","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_2","All",6,0.666885494461769,0.168039252009184,0.0686017373635757,0.176346379959901
"1534","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_2","Worst 5%",1,0.357142857142857,NA,NA,NA
"1535","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_3","All",6,0.661739803514348,0.334668646602619,0.136627902847374,0.351213205300542
"1536","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_3","Worst 5%",1,0,NA,NA,NA
"1537","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_4","All",3,0.419596908690243,0.136820537944862,0.0789933744131354,0.339881058050798
"1538","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_4","Worst 5%",1,0.311977715877437,NA,NA,NA
"1539","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_5","All",1,0.689130434782609,NA,NA,NA
"1540","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_5","Worst 5%",1,0.689130434782609,NA,NA,NA
"1541","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_6_in","All",9,0.829943686682426,0.13367780415217,0.0445592680507232,0.102753856386639
"1542","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_6_in","Worst 5%",1,0.538141470180305,NA,NA,NA
"1543","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_in","All",19,0.82164573617648,0.110952483855969,0.0254542455085788,0.0534773854066797
"1544","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","espezel_in","Worst 5%",1,0.676716917922948,NA,NA,NA
"1545","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","genoa","All",10,0.958908696546861,0.0398304712542536,0.0125955009441305,0.0284930026797963
"1546","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","genoa","Worst 5%",1,0.865957446808511,NA,NA,NA
"1547","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","genoa_2","All",4,0.823025747966394,0.0252621435494451,0.0126310717747225,0.0401977077012391
"1548","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","genoa_2","Worst 5%",1,0.8003300330033,NA,NA,NA
"1549","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","genoa_in","All",2,0.922722740868304,0.0949047150893719,0.0671077676062721,0.852685034592926
"1550","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","genoa_in","Worst 5%",1,0.855614973262032,NA,NA,NA
"1551","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","glasgow","All",17,0.959356110273369,0.0327147045275065,0.00793448131045774,0.0168203489766114
"1552","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","glasgow","Worst 5%",1,0.880195599022005,NA,NA,NA
"1553","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","glasgow_1","All",3,0.780515750554619,0.255629830852035,0.147587951655321,0.635019703067897
"1554","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","glasgow_1","Worst 5%",1,0.489316239316239,NA,NA,NA
"1555","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","glasgow_2","All",3,0.744938556067588,0.282781016852209,0.163263696201339,0.702466988129677
"1556","edge_first","small","metrics_equal_linear_pricing_big2.env.scenario_2-edge_first_valuation_rates_no-telemetry_2023-08-01-01-53","$apdex$
Low load Low latency","glasgow_2","Worst 5%",1,0.425,NA,NA,NA
